id,timestamp,packet_id,pressure,accel_x,accel_y,accel_z
83_1,2025-07-19 01:06:52.968290,83,-292.9,-0.0048,0.3586,1.0134
83_2,2025-07-19 01:06:53.068290,83,-424.0,-0.0056,0.363,1.0078
83_3,2025-07-19 01:06:53.168290,83,-424.0,-0.0036,0.3608,1.0117
89_1,2025-07-19 01:06:53.533176,89,-424.0,-0.0034,0.3583,1.008
89_2,2025-07-19 01:06:53.633176,89,100.3,-0.0031,0.3593,1.0163
89_3,2025-07-19 01:06:53.733176,89,231.4,-0.0041,0.3593,1.0112
92_1,2025-07-19 01:06:53.829764,92,100.3,-0.0083,0.363,1.0146
92_2,2025-07-19 01:06:53.929764,92,-292.9,-0.0056,0.3596,1.0175
92_3,2025-07-19 01:06:54.029764,92,-424.0,-0.0056,0.3601,1.0166
95_1,2025-07-19 01:06:54.102691,95,-161.8,-0.0043,0.3627,1.0156
95_2,2025-07-19 01:06:54.202691,95,-30.8,-0.008,0.3608,1.0104
95_3,2025-07-19 01:06:54.302691,95,-161.8,-0.0046,0.3647,1.0126
98_1,2025-07-19 01:06:54.729888,98,-292.9,-0.0039,0.3645,1.0136
98_2,2025-07-19 01:06:54.829888,98,-292.9,-0.0034,0.3645,1.0134
98_3,2025-07-19 01:06:54.929888,98,-292.9,-0.0039,0.3603,1.0114
101_1,2025-07-19 01:06:54.730380,101,-424.0,-0.0043,0.3652,1.0104
101_2,2025-07-19 01:06:54.830380,101,-161.8,-0.0068,0.3618,1.0109
101_3,2025-07-19 01:06:54.930380,101,-161.8,-0.007,0.3605,1.0119
104_1,2025-07-19 01:06:55.038826,104,-161.8,-0.0021,0.3613,1.0126
104_2,2025-07-19 01:06:55.138826,104,-161.8,-0.0048,0.363,1.0163
104_3,2025-07-19 01:06:55.238826,104,-161.8,-0.0078,0.3593,1.0117
107_1,2025-07-19 01:06:55.335641,107,-161.8,-0.0048,0.3596,1.0153
107_2,2025-07-19 01:06:55.435641,107,-292.9,-0.0053,0.3586,1.0092
107_3,2025-07-19 01:06:55.535641,107,-555.1,-0.0039,0.3593,1.0097
110_1,2025-07-19 01:06:55.634257,110,-424.0,-0.0058,0.3586,1.0126
110_2,2025-07-19 01:06:55.734257,110,-424.0,-0.0056,0.3603,1.0112
110_3,2025-07-19 01:06:55.834257,110,-424.0,-0.0061,0.3618,1.0117
113_1,2025-07-19 01:06:56.235850,113,-424.0,-0.0026,0.3632,1.0158
113_2,2025-07-19 01:06:56.335850,113,-424.0,-0.0039,0.3635,1.0073
113_3,2025-07-19 01:06:56.435850,113,-30.8,-0.0068,0.3627,1.0144
116_1,2025-07-19 01:06:56.236519,116,-161.8,-0.0065,0.3598,1.0112
116_2,2025-07-19 01:06:56.336519,116,-555.1,-0.0041,0.3608,1.0117
116_3,2025-07-19 01:06:56.436519,116,-161.8,-0.0046,0.3623,1.018
119_1,2025-07-19 01:06:56.531670,119,-30.8,-0.0058,0.3583,1.009
119_2,2025-07-19 01:06:56.631670,119,-161.8,-0.0046,0.3603,1.0078
119_3,2025-07-19 01:06:56.731670,119,-30.8,-0.0046,0.3601,1.0119
122_1,2025-07-19 01:06:56.834901,122,-30.8,-0.0026,0.3586,1.0168
122_2,2025-07-19 01:06:56.934901,122,100.3,-0.0065,0.3649,1.0075
122_3,2025-07-19 01:06:57.034901,122,-161.8,-0.0065,0.3608,1.0136
125_1,2025-07-19 01:06:57.131742,125,-292.9,-0.0029,0.3664,1.0114
125_2,2025-07-19 01:06:57.231742,125,-292.9,-0.0029,0.3615,1.018
125_3,2025-07-19 01:06:57.331742,125,-424.0,-0.008,0.3613,1.0092
128_1,2025-07-19 01:06:57.434606,128,-161.8,-0.0002,0.3569,1.0126
128_2,2025-07-19 01:06:57.534606,128,-292.9,-0.0019,0.3618,1.0051
128_3,2025-07-19 01:06:57.634606,128,-161.8,-0.0053,0.3613,1.0107
131_1,2025-07-19 01:06:57.739910,131,-30.8,-0.0036,0.3654,1.0095
131_2,2025-07-19 01:06:57.839910,131,-292.9,-0.0058,0.3569,1.0104
131_3,2025-07-19 01:06:57.939910,131,-424.0,-0.0058,0.361,1.0058
137_1,2025-07-19 01:06:58.331739,137,-161.8,-0.0026,0.3613,1.0141
137_2,2025-07-19 01:06:58.431739,137,-30.8,-0.0048,0.3642,1.0153
137_3,2025-07-19 01:06:58.531739,137,-30.8,-0.0029,0.3615,1.0129
140_1,2025-07-19 01:06:58.630584,140,100.3,-0.0041,0.361,1.017
140_2,2025-07-19 01:06:58.730584,140,-161.8,0.0024,0.3581,1.009
140_3,2025-07-19 01:06:58.830584,140,-555.1,-0.0024,0.3618,1.0166
146_1,2025-07-19 01:06:59.232503,146,-424.0,-0.0065,0.3603,1.019
146_2,2025-07-19 01:06:59.332503,146,-30.8,-0.0075,0.3613,1.0095
146_3,2025-07-19 01:06:59.432503,146,231.4,-0.0024,0.3632,1.0085
149_1,2025-07-19 01:06:59.533578,149,-30.8,-0.0053,0.3566,1.0117
149_2,2025-07-19 01:06:59.633578,149,-161.8,-0.0039,0.3635,1.0144
149_3,2025-07-19 01:06:59.733578,149,-161.8,-0.0031,0.3591,1.0122
158_1,2025-07-19 01:07:00.433313,158,-686.1,-0.0053,0.3615,1.0192
158_2,2025-07-19 01:07:00.533313,158,-686.1,-0.0021,0.3627,1.0083
158_3,2025-07-19 01:07:00.633313,158,-555.1,-0.0031,0.3623,1.009
161_1,2025-07-19 01:07:00.730065,161,-424.0,-0.0031,0.3618,1.0139
161_2,2025-07-19 01:07:00.830065,161,-424.0,-0.0063,0.3601,1.0104
161_3,2025-07-19 01:07:00.930065,161,-424.0,-0.0034,0.3615,1.0214
164_1,2025-07-19 01:07:01.036252,164,-555.1,-0.0063,0.3588,1.0151
164_2,2025-07-19 01:07:01.136252,164,-292.9,-0.0051,0.3605,1.0085
164_3,2025-07-19 01:07:01.236252,164,-161.8,-0.0063,0.3569,1.0178
167_1,2025-07-19 01:07:01.333209,167,100.3,-0.0061,0.362,1.0141
167_2,2025-07-19 01:07:01.433209,167,-161.8,-0.0039,0.3615,1.0109
167_3,2025-07-19 01:07:01.533209,167,-424.0,-0.0097,0.3625,1.0085
170_1,2025-07-19 01:07:01.637081,170,-161.8,-0.0046,0.3625,1.0075
170_2,2025-07-19 01:07:01.737081,170,-30.8,-0.0095,0.3601,1.0048
170_3,2025-07-19 01:07:01.837081,170,-161.8,-0.0026,0.3637,1.0148
173_1,2025-07-19 01:07:01.936353,173,-292.9,-0.0012,0.3615,1.0092
173_2,2025-07-19 01:07:02.036353,173,-292.9,-0.007,0.3623,1.0156
173_3,2025-07-19 01:07:02.136353,173,-161.8,-0.0056,0.3625,1.0144
176_1,2025-07-19 01:07:02.234449,176,-161.8,0.0002,0.3583,1.0104
176_2,2025-07-19 01:07:02.334449,176,-161.8,-0.0036,0.3603,1.0161
176_3,2025-07-19 01:07:02.434449,176,-30.8,-0.0065,0.3623,1.0175
179_1,2025-07-19 01:07:02.535338,179,-161.8,-0.0026,0.3635,1.0122
179_2,2025-07-19 01:07:02.635338,179,-424.0,-0.0021,0.3601,1.0146
179_3,2025-07-19 01:07:02.735338,179,-292.9,-0.0053,0.3623,1.0141
182_1,2025-07-19 01:07:02.830784,182,-161.8,-0.0087,0.3627,1.0107
182_2,2025-07-19 01:07:02.930784,182,-292.9,-0.0053,0.3601,1.0146
182_3,2025-07-19 01:07:03.030784,182,-292.9,-0.007,0.363,1.0141
185_1,2025-07-19 01:07:03.102102,185,-424.0,-0.0007,0.3579,1.0097
185_2,2025-07-19 01:07:03.202102,185,-424.0,-0.0063,0.3603,1.0126
185_3,2025-07-19 01:07:03.302102,185,-424.0,-0.0041,0.3618,1.0163
188_1,2025-07-19 01:07:03.433425,188,-555.1,-0.0053,0.3647,1.0122
188_2,2025-07-19 01:07:03.533425,188,-686.1,-0.0039,0.3593,1.0131
188_3,2025-07-19 01:07:03.633425,188,-555.1,-0.0065,0.3635,1.0158
191_1,2025-07-19 01:07:03.736443,191,-30.8,-0.0014,0.3596,1.0129
191_2,2025-07-19 01:07:03.836443,191,-30.8,-0.0026,0.3615,1.0117
191_3,2025-07-19 01:07:03.936443,191,-30.8,0.0004,0.3593,1.0166
194_1,2025-07-19 01:07:04.037797,194,231.4,-0.0041,0.3605,1.0117
194_2,2025-07-19 01:07:04.137797,194,-30.8,-0.0075,0.3613,1.0097
194_3,2025-07-19 01:07:04.237797,194,-555.1,-0.0041,0.362,1.0185
198_1,2025-07-19 01:07:04.403567,198,231.4,-0.0031,0.362,1.017
198_2,2025-07-19 01:07:04.503567,198,-161.8,-0.0039,0.3601,1.0148
198_3,2025-07-19 01:07:04.603567,198,-424.0,-0.0034,0.3603,1.0124
201_1,2025-07-19 01:07:04.737403,201,-30.8,-0.0034,0.3618,1.0258
201_2,2025-07-19 01:07:04.837403,201,362.4,-0.0046,0.3615,1.0158
201_3,2025-07-19 01:07:04.937403,201,-161.8,-0.0004,0.3605,1.0195
204_1,2025-07-19 01:07:05.004680,204,-424.0,-0.0063,0.364,1.008
204_2,2025-07-19 01:07:05.104680,204,-161.8,-0.009,0.3618,1.0107
204_3,2025-07-19 01:07:05.204680,204,100.3,-0.0061,0.3586,1.0112
207_1,2025-07-19 01:07:05.304392,207,-424.0,-0.0046,0.3649,1.0156
207_2,2025-07-19 01:07:05.404392,207,-161.8,-0.0043,0.3652,1.0144
207_3,2025-07-19 01:07:05.504392,207,100.3,-0.0026,0.3613,1.0126
211_1,2025-07-19 01:07:05.735004,211,-292.9,-0.0014,0.3642,1.0187
211_2,2025-07-19 01:07:05.835004,211,-161.8,-0.0083,0.3562,1.009
211_3,2025-07-19 01:07:05.935004,211,-555.1,-0.0036,0.3571,1.0153
214_1,2025-07-19 01:07:06.003181,214,-817.2,-0.0019,0.363,1.0104
214_2,2025-07-19 01:07:06.103181,214,-292.9,-0.0019,0.3562,1.017
214_3,2025-07-19 01:07:06.203181,214,-30.8,-0.0012,0.3625,1.0207
217_1,2025-07-19 01:07:06.332314,217,-292.9,-0.0073,0.361,1.0173
217_2,2025-07-19 01:07:06.432314,217,100.3,-0.0002,0.3627,1.0175
217_3,2025-07-19 01:07:06.532314,217,-161.8,-0.007,0.3603,1.0158
220_1,2025-07-19 01:07:06.605056,220,-292.9,-0.0043,0.3603,1.018
220_2,2025-07-19 01:07:06.705056,220,-161.8,-0.0073,0.3618,1.0136
220_3,2025-07-19 01:07:06.805056,220,-555.1,-0.0009,0.3586,1.0126
223_1,2025-07-19 01:07:06.902968,223,-555.1,-0.0004,0.361,1.0056
223_2,2025-07-19 01:07:07.002968,223,-424.0,-0.0058,0.3586,1.0112
223_3,2025-07-19 01:07:07.102968,223,-555.1,-0.0063,0.3598,1.0156
226_1,2025-07-19 01:07:07.264225,226,-555.1,-0.0053,0.3591,1.0153
226_2,2025-07-19 01:07:07.364225,226,-424.0,-0.0007,0.3632,1.0205
226_3,2025-07-19 01:07:07.464225,226,100.3,-0.0034,0.3608,1.0151
229_1,2025-07-19 01:07:07.504569,229,231.4,-0.0019,0.3601,1.0173
229_2,2025-07-19 01:07:07.604569,229,231.4,-0.0073,0.3615,1.0095
229_3,2025-07-19 01:07:07.704569,229,-161.8,-0.0051,0.3623,1.0075
232_1,2025-07-19 01:07:07.803048,232,-686.1,-0.0041,0.3603,1.0092
232_2,2025-07-19 01:07:07.903048,232,-555.1,-0.0019,0.3652,1.0083
232_3,2025-07-19 01:07:08.003048,232,-555.1,-0.0024,0.3583,1.0185
235_1,2025-07-19 01:07:08.101873,235,-686.1,-0.0031,0.3652,1.0175
235_2,2025-07-19 01:07:08.201873,235,-555.1,-0.0019,0.3613,1.0146
235_3,2025-07-19 01:07:08.301873,235,-424.0,-0.0073,0.3637,1.0161
238_1,2025-07-19 01:07:08.405071,238,-424.0,-0.0031,0.362,1.0107
238_2,2025-07-19 01:07:08.505071,238,-555.1,-0.0075,0.3615,1.0168
238_3,2025-07-19 01:07:08.605071,238,-686.1,-0.0061,0.3603,1.0148
241_1,2025-07-19 01:07:08.704277,241,-686.1,-0.0026,0.3613,1.0139
241_2,2025-07-19 01:07:08.804277,241,-817.2,-0.0075,0.3596,1.0126
241_3,2025-07-19 01:07:08.904277,241,-424.0,-0.0036,0.3601,1.0141
244_1,2025-07-19 01:07:09.003071,244,100.3,-0.0058,0.3615,1.0102
244_2,2025-07-19 01:07:09.103071,244,-161.8,-0.0056,0.3613,1.0122
244_3,2025-07-19 01:07:09.203071,244,-424.0,-0.0061,0.3635,1.0163
247_1,2025-07-19 01:07:09.305602,247,-817.2,-0.0056,0.3649,1.0156
247_2,2025-07-19 01:07:09.405602,247,-555.1,-0.0056,0.362,1.0109
247_3,2025-07-19 01:07:09.505602,247,231.4,-0.0053,0.3642,1.0185
250_1,2025-07-19 01:07:09.630090,250,231.4,-0.0024,0.3618,1.0122
250_2,2025-07-19 01:07:09.730090,250,100.3,-0.0068,0.3613,1.0141
250_3,2025-07-19 01:07:09.830090,250,-161.8,-0.0065,0.3613,1.0092
253_1,2025-07-19 01:07:09.902547,253,-161.8,-0.0056,0.3637,1.008
253_2,2025-07-19 01:07:10.002547,253,-424.0,-0.0036,0.3608,1.0136
253_3,2025-07-19 01:07:10.102547,253,-948.3,-0.0041,0.363,1.0195
0_1,2025-07-19 01:07:10.205096,0,-817.2,-0.0043,0.3583,1.0156
0_2,2025-07-19 01:07:10.305096,0,-292.9,-0.0053,0.3569,1.0043
0_3,2025-07-19 01:07:10.405096,0,-161.8,-0.0034,0.3659,1.0119
3_1,2025-07-19 01:07:10.504420,3,-424.0,-0.0043,0.3623,1.0141
3_2,2025-07-19 01:07:10.604420,3,-292.9,-0.0075,0.3649,1.009
3_3,2025-07-19 01:07:10.704420,3,-161.8,-0.0061,0.3591,1.0136
6_1,2025-07-19 01:07:10.860352,6,-424.0,-0.0083,0.3603,1.0114
6_2,2025-07-19 01:07:10.960352,6,-555.1,-0.0036,0.3613,1.0175
6_3,2025-07-19 01:07:11.060352,6,-555.1,-0.0048,0.3613,1.0166
9_1,2025-07-19 01:07:11.104469,9,-292.9,-0.0026,0.3605,1.0112
9_2,2025-07-19 01:07:11.204469,9,-161.8,-0.0017,0.3625,1.0075
9_3,2025-07-19 01:07:11.304469,9,-292.9,-0.0063,0.3586,1.0109
12_1,2025-07-19 01:07:11.403155,12,-555.1,-0.0075,0.3637,1.0075
12_2,2025-07-19 01:07:11.503155,12,-424.0,-0.0026,0.3593,1.0144
12_3,2025-07-19 01:07:11.603155,12,-424.0,-0.0046,0.364,1.0153
15_1,2025-07-19 01:07:11.701944,15,-424.0,-0.0056,0.3559,1.0092
15_2,2025-07-19 01:07:11.801944,15,-555.1,-0.0046,0.3579,1.0104
15_3,2025-07-19 01:07:11.901944,15,-424.0,-0.0041,0.3571,1.0163
18_1,2025-07-19 01:07:12.004510,18,-161.8,-0.0058,0.3583,1.0102
18_2,2025-07-19 01:07:12.104510,18,-424.0,-0.0034,0.3605,1.0185
18_3,2025-07-19 01:07:12.204510,18,-424.0,-0.0039,0.3596,1.0131
21_1,2025-07-19 01:07:12.303617,21,-555.1,-0.0029,0.3598,1.0129
21_2,2025-07-19 01:07:12.403617,21,-555.1,-0.0039,0.3642,1.0217
21_3,2025-07-19 01:07:12.503617,21,-292.9,-0.0036,0.3598,1.0141
24_1,2025-07-19 01:07:12.601909,24,-161.8,-0.0041,0.3601,1.0151
24_2,2025-07-19 01:07:12.701909,24,-161.8,-0.0036,0.3571,1.0244
24_3,2025-07-19 01:07:12.801909,24,-161.8,-0.0056,0.3603,1.0104
27_1,2025-07-19 01:07:12.904957,27,-30.8,-0.0029,0.3618,1.0092
27_2,2025-07-19 01:07:13.004957,27,100.3,-0.0004,0.361,1.0117
27_3,2025-07-19 01:07:13.104957,27,-161.8,-0.0051,0.3657,1.017
30_1,2025-07-19 01:07:13.202590,30,100.3,-0.0034,0.3635,1.0134
30_2,2025-07-19 01:07:13.302590,30,100.3,-0.0053,0.3613,1.0141
30_3,2025-07-19 01:07:13.402590,30,-292.9,-0.0063,0.3618,1.0102
33_1,2025-07-19 01:07:13.504314,33,-30.8,-0.0043,0.3605,1.0151
33_2,2025-07-19 01:07:13.604314,33,100.3,-0.0068,0.3591,1.0139
33_3,2025-07-19 01:07:13.704314,33,-292.9,-0.0061,0.3618,1.009
36_1,2025-07-19 01:07:13.829581,36,-161.8,-0.0043,0.3615,1.0114
36_2,2025-07-19 01:07:13.929581,36,100.3,0.0021,0.3591,1.018
36_3,2025-07-19 01:07:14.029581,36,-292.9,-0.0085,0.3593,1.0124
39_1,2025-07-19 01:07:14.102215,39,-292.9,-0.0078,0.3566,1.0136
39_2,2025-07-19 01:07:14.202215,39,-30.8,-0.0048,0.3588,1.0175
39_3,2025-07-19 01:07:14.302215,39,100.3,-0.0017,0.3618,1.0122
42_1,2025-07-19 01:07:14.404471,42,-161.8,-0.0063,0.361,1.0117
42_2,2025-07-19 01:07:14.504471,42,-292.9,-0.0053,0.3593,1.0104
42_3,2025-07-19 01:07:14.604471,42,-292.9,-0.0073,0.3615,1.0085
45_1,2025-07-19 01:07:14.703446,45,-424.0,-0.0061,0.363,1.0102
45_2,2025-07-19 01:07:14.803446,45,-686.1,-0.0041,0.3603,1.0153
45_3,2025-07-19 01:07:14.903446,45,-686.1,-0.0075,0.3625,1.0124
48_1,2025-07-19 01:07:15.002171,48,-424.0,-0.0048,0.3615,1.0126
48_2,2025-07-19 01:07:15.102171,48,-292.9,-0.0065,0.3664,1.0163
48_3,2025-07-19 01:07:15.202171,48,-424.0,-0.0061,0.3645,1.0065
51_1,2025-07-19 01:07:15.306006,51,-555.1,-0.0046,0.3613,1.0139
51_2,2025-07-19 01:07:15.406006,51,-292.9,-0.0053,0.3581,1.0112
51_3,2025-07-19 01:07:15.506006,51,-161.8,-0.0039,0.3615,1.009
54_1,2025-07-19 01:07:15.603472,54,-292.9,-0.0039,0.3623,1.0126
54_2,2025-07-19 01:07:15.703472,54,-292.9,-0.0061,0.3623,1.02
54_3,2025-07-19 01:07:15.803472,54,-161.8,-0.0034,0.3613,1.0109
57_1,2025-07-19 01:07:15.902647,57,100.3,-0.0024,0.3613,1.0107
57_2,2025-07-19 01:07:16.002647,57,-292.9,-0.0058,0.3603,1.0112
57_3,2025-07-19 01:07:16.102647,57,-686.1,-0.0017,0.364,1.0139
60_1,2025-07-19 01:07:16.204485,60,-292.9,-0.0097,0.361,1.0139
60_2,2025-07-19 01:07:16.304485,60,-161.8,-0.0075,0.362,1.0124
60_3,2025-07-19 01:07:16.404485,60,-555.1,-0.0034,0.363,1.0168
63_1,2025-07-19 01:07:16.503091,63,-30.8,-0.0075,0.364,1.0058
63_2,2025-07-19 01:07:16.603091,63,-30.8,-0.0068,0.363,1.0112
63_3,2025-07-19 01:07:16.703091,63,231.4,-0.0034,0.3642,1.0092
66_1,2025-07-19 01:07:16.803286,66,-292.9,0.0002,0.3625,1.0112
66_2,2025-07-19 01:07:16.903286,66,-424.0,-0.0073,0.3618,1.0117
66_3,2025-07-19 01:07:17.003286,66,-424.0,-0.0051,0.3581,1.0073
71_1,2025-07-19 01:07:17.303292,71,-817.2,-0.0102,0.3598,1.017
71_2,2025-07-19 01:07:17.403292,71,-292.9,-0.0034,0.3605,1.0175
71_3,2025-07-19 01:07:17.503292,71,362.4,-0.0048,0.362,1.0148
74_1,2025-07-19 01:07:17.605087,74,-30.8,-0.0041,0.3608,1.019
74_2,2025-07-19 01:07:17.705087,74,-555.1,-0.0024,0.3583,1.0109
74_3,2025-07-19 01:07:17.805087,74,-161.8,-0.0024,0.3618,1.0156
77_1,2025-07-19 01:07:17.935655,77,-292.9,-0.0048,0.3613,1.0083
77_2,2025-07-19 01:07:18.035655,77,-686.1,-0.0021,0.3596,1.0134
77_3,2025-07-19 01:07:18.135655,77,-686.1,-0.0053,0.3625,1.0124
80_1,2025-07-19 01:07:18.203323,80,-424.0,-0.0068,0.3608,1.01
80_2,2025-07-19 01:07:18.303323,80,-292.9,-0.0053,0.3637,1.0146
80_3,2025-07-19 01:07:18.403323,80,-555.1,-0.0046,0.3588,1.0075
83_1,2025-07-19 01:07:18.558838,83,-424.0,-0.0029,0.364,1.0109
83_2,2025-07-19 01:07:18.658838,83,-30.8,-0.0058,0.3605,1.0104
83_3,2025-07-19 01:07:18.758838,83,100.3,-0.0029,0.3642,1.0109
86_1,2025-07-19 01:07:18.838404,86,-424.0,-0.0051,0.3591,1.0087
86_2,2025-07-19 01:07:18.938404,86,-686.1,0.0014,0.3591,1.0063
86_3,2025-07-19 01:07:19.038404,86,-424.0,-0.0029,0.3603,1.0144
89_1,2025-07-19 01:07:19.164680,89,-292.9,-0.0039,0.3605,1.0158
89_2,2025-07-19 01:07:19.264680,89,-292.9,-0.0017,0.3615,1.0168
89_3,2025-07-19 01:07:19.364680,89,-424.0,-0.0007,0.3642,1.007
92_1,2025-07-19 01:07:19.405169,92,-424.0,-0.0007,0.3625,1.0109
92_2,2025-07-19 01:07:19.505169,92,-292.9,-0.0046,0.3591,1.0107
92_3,2025-07-19 01:07:19.605169,92,-292.9,-0.0051,0.3598,1.0166
95_1,2025-07-19 01:07:19.764279,95,100.3,-0.0041,0.3676,1.0122
95_2,2025-07-19 01:07:19.864279,95,-30.8,-0.0012,0.3605,1.0136
95_3,2025-07-19 01:07:19.964279,95,-555.1,-0.0017,0.3625,1.0083
98_1,2025-07-19 01:07:20.002970,98,-555.1,-0.0046,0.362,1.0124
98_2,2025-07-19 01:07:20.102970,98,-292.9,-0.0063,0.3615,1.0175
98_3,2025-07-19 01:07:20.202970,98,-292.9,-0.0031,0.3571,1.0078
101_1,2025-07-19 01:07:20.305753,101,-292.9,-0.0065,0.364,1.0041
101_2,2025-07-19 01:07:20.405753,101,-555.1,-0.0034,0.3632,1.0122
101_3,2025-07-19 01:07:20.505753,101,-424.0,-0.0021,0.363,1.0139
104_1,2025-07-19 01:07:20.634712,104,-424.0,-0.0063,0.361,1.0131
104_2,2025-07-19 01:07:20.734712,104,-555.1,-0.008,0.3598,1.0102
104_3,2025-07-19 01:07:20.834712,104,-292.9,-0.0048,0.3596,1.0117
109_1,2025-07-19 01:07:21.138463,109,-292.9,-0.0053,0.3596,1.0151
109_2,2025-07-19 01:07:21.238463,109,-424.0,-0.0036,0.361,1.0148
109_3,2025-07-19 01:07:21.338463,109,-555.1,-0.0019,0.3613,1.0078
112_1,2025-07-19 01:07:21.432490,112,-292.9,-0.0026,0.3576,1.0158
112_2,2025-07-19 01:07:21.532490,112,-292.9,-0.0063,0.363,1.01
112_3,2025-07-19 01:07:21.632490,112,-161.8,-0.0029,0.3608,1.0144
115_1,2025-07-19 01:07:21.730947,115,100.3,-0.0036,0.3557,1.0144
115_2,2025-07-19 01:07:21.830947,115,231.4,-0.0012,0.3552,1.0109
115_3,2025-07-19 01:07:21.930947,115,100.3,-0.0056,0.3591,1.0156
124_1,2025-07-19 01:07:22.628811,124,-161.8,-0.0068,0.362,1.0197
124_2,2025-07-19 01:07:22.728811,124,-292.9,-0.0041,0.3632,1.01
124_3,2025-07-19 01:07:22.828811,124,-161.8,-0.0061,0.3642,1.0195
128_1,2025-07-19 01:07:23.087725,128,-424.0,-0.0058,0.3605,1.0144
128_2,2025-07-19 01:07:23.187725,128,-30.8,-0.0026,0.3596,1.0158
128_3,2025-07-19 01:07:23.287725,128,100.3,-0.0056,0.3627,1.0153
133_1,2025-07-19 01:07:23.532161,133,-424.0,-0.0031,0.363,1.0126
133_2,2025-07-19 01:07:23.632161,133,-161.8,0.0014,0.3598,1.0148
133_3,2025-07-19 01:07:23.732161,133,-292.9,-0.0058,0.3593,1.0139
139_1,2025-07-19 01:07:24.136323,139,-30.8,-0.0034,0.3571,1.0158
139_2,2025-07-19 01:07:24.236323,139,100.3,-0.0063,0.362,1.0053
139_3,2025-07-19 01:07:24.336323,139,-292.9,-0.0078,0.3627,1.0166
142_1,2025-07-19 01:07:24.431860,142,-555.1,-0.0053,0.3598,1.0168
142_2,2025-07-19 01:07:24.531860,142,-292.9,-0.0075,0.3652,1.0136
142_3,2025-07-19 01:07:24.631860,142,-555.1,-0.0039,0.3618,1.0119
151_1,2025-07-19 01:07:25.334453,151,100.3,-0.0019,0.3593,1.0141
151_2,2025-07-19 01:07:25.434453,151,-161.8,-0.0036,0.3564,1.007
151_3,2025-07-19 01:07:25.534453,151,-292.9,-0.009,0.3562,1.0058
154_1,2025-07-19 01:07:25.633356,154,-424.0,-0.0053,0.3596,1.0104
154_2,2025-07-19 01:07:25.733356,154,-424.0,-0.0026,0.3637,1.01
154_3,2025-07-19 01:07:25.833356,154,-424.0,-0.0041,0.3603,1.0139
157_1,2025-07-19 01:07:25.936247,157,-424.0,-0.009,0.3593,1.0136
157_2,2025-07-19 01:07:26.036247,157,-30.8,-0.0068,0.3596,1.01
157_3,2025-07-19 01:07:26.136247,157,362.4,-0.0043,0.3586,1.0097
160_1,2025-07-19 01:07:26.229768,160,100.3,-0.0039,0.3625,1.017
160_2,2025-07-19 01:07:26.329768,160,-555.1,-0.0102,0.3657,1.0153
160_3,2025-07-19 01:07:26.429768,160,-424.0,-0.0048,0.3603,1.0117
163_1,2025-07-19 01:07:26.532120,163,-30.8,-0.0061,0.3632,1.0104
163_2,2025-07-19 01:07:26.632120,163,-161.8,-0.0053,0.3603,1.01
163_3,2025-07-19 01:07:26.732120,163,-30.8,-0.0056,0.3645,1.0124
166_1,2025-07-19 01:07:26.835751,166,-30.8,-0.0021,0.3615,1.0117
166_2,2025-07-19 01:07:26.935751,166,-161.8,-0.0056,0.3562,1.0205
166_3,2025-07-19 01:07:27.035751,166,-161.8,-0.0031,0.3608,1.0139
169_1,2025-07-19 01:07:27.130919,169,-424.0,-0.0061,0.3662,1.0166
169_2,2025-07-19 01:07:27.230919,169,-555.1,-0.0051,0.3615,1.0158
169_3,2025-07-19 01:07:27.330919,169,-555.1,-0.0021,0.3608,1.009
175_1,2025-07-19 01:07:27.732549,175,231.4,-0.0034,0.3627,1.0114
175_2,2025-07-19 01:07:27.832549,175,-30.8,0.0004,0.3635,1.009
175_3,2025-07-19 01:07:27.932549,175,-30.8,-0.0051,0.3613,1.0146
178_1,2025-07-19 01:07:28.039383,178,-161.8,-0.0021,0.3627,1.0107
178_2,2025-07-19 01:07:28.139383,178,-555.1,-0.0021,0.3625,1.0104
178_3,2025-07-19 01:07:28.239383,178,-292.9,0.0036,0.3581,1.0151
181_1,2025-07-19 01:07:28.331396,181,-30.8,-0.0063,0.3591,1.0214
181_2,2025-07-19 01:07:28.431396,181,-555.1,-0.0009,0.3603,1.0092
181_3,2025-07-19 01:07:28.531396,181,-424.0,0.0,0.363,1.0131
184_1,2025-07-19 01:07:28.637416,184,-30.8,-0.0073,0.3603,1.018
184_2,2025-07-19 01:07:28.737416,184,-424.0,0.0,0.3593,1.0109
184_3,2025-07-19 01:07:28.837416,184,-555.1,-0.0021,0.3605,1.0065
187_1,2025-07-19 01:07:28.958021,187,-292.9,-0.0048,0.3581,1.0205
187_2,2025-07-19 01:07:29.058021,187,-292.9,-0.0068,0.3559,1.0148
187_3,2025-07-19 01:07:29.158021,187,-424.0,-0.0026,0.3625,1.0144
190_1,2025-07-19 01:07:29.232311,190,-555.1,-0.0058,0.3618,1.0139
190_2,2025-07-19 01:07:29.332311,190,-555.1,-0.0026,0.3605,1.0139
190_3,2025-07-19 01:07:29.432311,190,-686.1,-0.0053,0.361,1.0114
193_1,2025-07-19 01:07:29.536063,193,-686.1,-0.0012,0.3598,1.0141
193_2,2025-07-19 01:07:29.636063,193,-292.9,-0.0063,0.3591,1.0129
193_3,2025-07-19 01:07:29.736063,193,-292.9,-0.0039,0.3591,1.0124
196_1,2025-07-19 01:07:29.830627,196,-817.2,-0.0014,0.3608,1.0102
